source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
188,155,188,155,greedy algorithms,bag of words model,0,train,label_file_random,0.269854336977005
12,23,12,23,semantic role labeling,dqn,0,train,label_file_random,0.2398383617401123
149,6,149,6,compositional semantics,rouge,0,train,label_file_random,0.3893415629863739
87,194,87,194,svm,lambda calculus,0,train,label_file_random,0.2688850164413452
118,42,118,42,search engine indexing,latent dirichlet allocation,0,train,label_file_random,0.410705029964447
61,11,61,11,neural turing machine,knowledge graph,0,train,label_file_random,0.2794618606567383
125,187,125,187,differential calculus,citation networks,0,train,label_file_random,0.2540242373943329
3,68,3,68,variational autoencoders,chat bots,0,train,label_file_random,0.2500448524951935
74,127,74,127,convex optimization,backpropagation through time,0,train,label_file_random,0.3019891083240509
35,110,35,110,event detection,bagging,0,train,label_file_random,0.2796069085597992
205,71,205,71,dual decomposition,multilingual word,0,train,label_file_random,0.28729739785194397
105,106,105,106,genetic algorithms,ensemble learning,0,train,label_file_random,0.3059421479701996
138,177,138,177,paraphrasing,kullback-leibler divergence,0,train,label_file_random,0.22978155314922333
119,174,119,174,tokenization,entropy,0,train,label_file_random,0.25379815697669983
123,68,123,68,recommendation system,chat bots,0,train,label_file_random,0.31142643094062805
122,53,122,53,beam search,supertagging,0,train,label_file_random,0.3067849278450012
56,73,56,73,variational bayes,linear regression,0,train,label_file_random,0.22709821164608002
38,77,38,77,word segmentation,random forest,0,train,label_file_random,0.20502832531929016
144,197,144,197,spelling correction,multi-modal learning,0,train,label_file_random,0.23656012117862701
180,171,180,171,bio text mining,robotic locomotion,0,train,label_file_random,0.13362349569797516
151,77,151,77,chomsky hierarchy,random forest,0,train,label_file_random,0.13506343960762024
144,193,144,193,spelling correction,graph convolutional networks,0,train,label_file_random,0.1608435958623886
150,83,150,83,edit distance,first-order logic,0,train,label_file_random,0.24480557441711426
150,87,150,87,edit distance,svm,0,train,label_file_random,0.3018447160720825
75,186,75,186,newton method,crawling the web,0,train,label_file_random,0.2761939465999603
57,81,57,81,discourse model,expectation-maximization (em) algorithm,0,train,label_file_random,0.25143271684646606
181,127,181,127,collaborative filtering,backpropagation through time,0,train,label_file_random,0.30186694860458374
175,192,175,192,cross entropy,game playing in ai,0,train,label_file_random,0.22801372408866882
73,175,73,175,linear regression,cross entropy,0,train,label_file_random,0.44236618280410767
85,5,85,5,noisy channel model,bleu,0,train,label_file_random,0.29263392090797424
62,135,62,135,bootstrapping,wordnet,0,train,label_file_random,0.16916167736053467
27,116,27,116,semantic parsing,propositional logic,0,train,label_file_random,0.5095687508583069
40,183,40,183,optical character recognition,hierarchical models,0,train,label_file_random,0.28333574533462524
189,4,189,4,pointer networks,ibm translation models,0,train,label_file_random,0.3228566348552704
143,11,143,11,language acquisition,knowledge graph,0,train,label_file_random,0.3255462050437927
156,53,156,53,bias-variance tradeoff,supertagging,0,train,label_file_random,0.16455397009849548
165,86,165,86,monte carlo tree search,perceptrons algorithm,0,train,label_file_random,0.2562190890312195
91,165,91,165,random walks,monte carlo tree search,0,train,label_file_random,0.4311135709285736
108,21,108,21,bayesian network,reinforcement learning,0,train,label_file_random,0.3115241527557373
165,129,165,129,monte carlo tree search,shift-reduce parsing,0,train,label_file_random,0.18449974060058594
54,109,54,109,recursive neural network,text mining,0,train,label_file_random,0.28905346989631653
5,104,5,104,bleu,spectral methods,0,train,label_file_random,0.12663255631923676
75,104,75,104,newton method,spectral methods,0,train,label_file_random,0.3736521899700165
154,18,154,18,artificial neural network,domain adaptation,0,train,label_file_random,0.3519444167613983
58,110,58,110,morphological disambiguation,bagging,0,train,label_file_random,0.21881942451000214
23,81,23,81,dqn,expectation-maximization (em) algorithm,0,train,label_file_random,0.18953248858451843
117,112,117,112,gradient descent,graphical models,0,train,label_file_random,0.2602584958076477
103,87,103,87,matrix factorization,svm,0,train,label_file_random,0.4195641875267029
188,156,188,156,greedy algorithms,bias-variance tradeoff,0,train,label_file_random,0.3949517607688904
145,59,145,59,log-linear models,weakly-supervised learning,0,train,label_file_random,0.3265409469604492
115,186,115,186,earley parsing,crawling the web,0,train,label_file_random,0.31750720739364624
52,167,52,167,automatic summarization,feature learning,0,train,label_file_random,0.41207876801490784
22,166,22,166,q learning,structured prediction,0,train,label_file_random,0.28248298168182373
27,68,27,68,semantic parsing,chat bots,0,train,label_file_random,0.42608243227005005
99,145,99,145,autonomous cars,log-linear models,0,train,label_file_random,0.23995378613471985
176,86,176,86,activation functions,perceptrons algorithm,0,train,label_file_random,0.5741744637489319
187,120,187,120,citation networks,textual entailment,0,train,label_file_random,0.3284814655780792
111,113,111,113,maximum likelihood estimation,markov chain monte carlo,0,train,label_file_random,0.4537951946258545
147,108,147,108,gibbs sampling,bayesian network,0,train,label_file_random,0.5560137629508972
133,146,133,146,inference,gated recurrent units,0,train,label_file_random,0.3574817180633545
24,99,24,99,backpropagation,autonomous cars,0,train,label_file_random,0.28190743923187256
61,46,61,46,neural turing machine,hidden markov models,0,train,label_file_random,0.42670106887817383
19,2,19,2,transfer learning,neural machine translation,0,train,label_file_random,0.41648000478744507
36,108,36,108,language modeling,bayesian network,0,train,label_file_random,0.3915426433086395
140,101,140,101,particle filter,speech recognition,0,train,label_file_random,0.28457799553871155
181,134,181,134,collaborative filtering,long short-term memory networks,0,train,label_file_random,0.21026717126369476
96,5,96,5,cnn's,bleu,0,train,label_file_random,0.1861082762479782
4,90,4,90,ibm translation models,k-nn,0,train,label_file_random,0.18482181429862976
65,1,65,1,a* search,generative adversarial networks,0,train,label_file_random,0.2163674235343933
56,171,56,171,variational bayes,robotic locomotion,0,train,label_file_random,0.2610238194465637
56,94,56,94,variational bayes,topic modeling,0,train,label_file_random,0.3778423070907593
63,1,63,1,distributional semantics,generative adversarial networks,0,train,label_file_random,0.24263915419578552
194,155,194,155,lambda calculus,bag of words model,0,train,label_file_random,0.19804972410202026
35,114,35,114,event detection,k means,0,train,label_file_random,0.22857984900474548
3,79,3,79,variational autoencoders,kernel function,0,train,label_file_random,0.31698161363601685
6,129,6,129,rouge,shift-reduce parsing,0,train,label_file_random,0.3123593032360077
80,34,80,34,boltzmann machine,relation extraction,0,train,label_file_random,0.2556878924369812
19,110,19,110,transfer learning,bagging,0,train,label_file_random,0.3917386829853058
23,190,23,190,dqn,document representation,0,train,label_file_random,0.16465964913368225
107,177,107,177,expert systems,kullback-leibler divergence,0,train,label_file_random,0.27238795161247253
197,160,197,160,multi-modal learning,object detection,0,train,label_file_random,0.3830280900001526
130,93,130,93,speech synthesis,pagerank,0,train,label_file_random,0.09507758170366287
64,182,64,182,shallow parsing,character level language models,0,train,label_file_random,0.5270302295684814
173,99,173,99,network theory,autonomous cars,0,train,label_file_random,0.16548889875411987
65,9,65,9,a* search,sentence simplification,0,train,label_file_random,0.21317718923091888
12,151,12,151,semantic role labeling,chomsky hierarchy,0,train,label_file_random,0.3290214240550995
137,35,137,35,probabilistic context-free grammars,event detection,0,train,label_file_random,0.41455090045928955
117,153,117,153,gradient descent,linear discriminant analysis,0,train,label_file_random,0.33595922589302063
12,25,12,25,semantic role labeling,word embedding,0,train,label_file_random,0.5289937853813171
191,72,191,72,seq2seq,evaluation metrics,0,train,label_file_random,0.22040614485740662
10,131,10,131,attention models,caption generation,0,train,label_file_random,0.4611027240753174
106,25,106,25,ensemble learning,word embedding,0,train,label_file_random,0.2654731273651123
115,113,115,113,earley parsing,markov chain monte carlo,0,train,label_file_random,0.2599206566810608
141,96,141,96,prosody,cnn's,0,train,label_file_random,0.16829904913902283
142,15,142,15,dynamic programming,machine reading comprehension,0,train,label_file_random,0.3198014497756958
122,94,122,94,beam search,topic modeling,0,train,label_file_random,0.34160977602005005
72,160,72,160,evaluation metrics,object detection,0,train,label_file_random,0.22182753682136536
91,0,91,0,random walks,anaphora resolution,0,train,label_file_random,0.22881659865379333
56,108,56,108,variational bayes,bayesian network,0,train,label_file_random,0.5198162198066711
51,44,51,44,question answering,language identification,0,train,label_file_random,0.4321304261684418
107,167,107,167,expert systems,feature learning,0,train,label_file_random,0.4024968147277832
3,153,3,153,variational autoencoders,linear discriminant analysis,0,train,label_file_random,0.24763424694538116
74,57,74,57,convex optimization,discourse model,0,train,label_file_random,0.19202333688735962
83,113,83,113,first-order logic,markov chain monte carlo,0,train,label_file_random,0.2080419957637787
20,197,20,197,capsule networks,multi-modal learning,0,train,label_file_random,0.45308470726013184
80,109,80,109,boltzmann machine,text mining,0,train,label_file_random,0.28631943464279175
153,168,153,168,linear discriminant analysis,normalization,0,train,label_file_random,0.3220350742340088
2,198,2,198,neural machine translation,linear algebra,0,train,label_file_random,0.3077785074710846
2,94,2,94,neural machine translation,topic modeling,0,train,label_file_random,0.32656100392341614
150,91,150,91,edit distance,random walks,0,train,label_file_random,0.26636025309562683
29,57,29,57,sentiment analysis,discourse model,0,train,label_file_random,0.42440688610076904
189,83,189,83,pointer networks,first-order logic,0,train,label_file_random,0.23077905178070068
123,129,123,129,recommendation system,shift-reduce parsing,0,train,label_file_random,0.13030141592025757
129,36,129,36,shift-reduce parsing,language modeling,0,train,label_file_random,0.5012208223342896
37,33,37,33,named entity recognition,combinatory categorial grammar,0,train,label_file_random,0.433019757270813
144,201,144,201,spelling correction,information theory: coding,0,train,label_file_random,0.3180508017539978
162,97,162,97,singular-value decomposition,knowledge representation,0,train,label_file_random,0.32478365302085876
5,125,5,125,bleu,differential calculus,0,train,label_file_random,0.11531997472047806
1,193,1,193,generative adversarial networks,graph convolutional networks,0,train,label_file_random,0.4071148633956909
202,22,202,22,data structures and algorithms,q learning,0,train,label_file_random,0.2817930281162262
178,14,178,14,bidirectional recurrent neural networks,coreference and coreference resolution,0,train,label_file_random,0.2854703962802887
154,62,154,62,artificial neural network,bootstrapping,0,train,label_file_random,0.2759982943534851
30,90,30,90,penn treebank,k-nn,0,train,label_file_random,0.2124074101448059
36,200,36,200,language modeling,descriptive statistics and hypothesis testing,0,train,label_file_random,0.4128683805465698
26,173,26,173,logistic regression,network theory,0,train,label_file_random,0.3069613575935364
162,134,162,134,singular-value decomposition,long short-term memory networks,0,train,label_file_random,0.2588369846343994
149,200,149,200,compositional semantics,descriptive statistics and hypothesis testing,0,train,label_file_random,0.3047763407230377
80,31,80,31,boltzmann machine,dependency parsing,0,train,label_file_random,0.2888071835041046
18,131,18,131,domain adaptation,caption generation,0,train,label_file_random,0.307911217212677
131,158,131,158,caption generation,image retrieval,0,train,label_file_random,0.5108834505081177
60,73,60,73,one-shot learning,linear regression,0,train,label_file_random,0.27984172105789185
