source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
87,102,87,102,svm,crowdsourcing,0,test,random_non_prerequisite,0.3761955201625824
202,67,202,67,data structures and algorithms,lexicography,0,test,random_non_prerequisite,0.39397644996643066
194,40,194,40,lambda calculus,optical character recognition,0,test,random_non_prerequisite,0.19442963600158691
38,170,38,170,word segmentation,data preprocessing,0,test,random_non_prerequisite,0.33104920387268066
46,166,46,166,hidden markov models,structured prediction,0,test,random_non_prerequisite,0.6351035833358765
88,41,88,41,decision trees,automated essay scoring,0,test,random_non_prerequisite,0.29995808005332947
75,191,75,191,newton method,seq2seq,0,test,random_non_prerequisite,0.2358807474374771
127,79,127,79,backpropagation through time,kernel function,0,test,random_non_prerequisite,0.390101820230484
186,105,186,105,crawling the web,genetic algorithms,0,test,random_non_prerequisite,0.3501166105270386
83,117,83,117,first-order logic,gradient descent,0,test,random_non_prerequisite,0.3266538977622986
108,84,108,84,bayesian network,natural language generation,0,test,random_non_prerequisite,0.24711455404758453
11,28,11,28,knowledge graph,stemming,0,test,random_non_prerequisite,0.23501624166965485
89,6,89,6,clustering,rouge,0,test,random_non_prerequisite,0.3006100654602051
203,109,203,109,graph theory,text mining,0,test,random_non_prerequisite,0.3692782521247864
38,151,38,151,word segmentation,chomsky hierarchy,0,test,random_non_prerequisite,0.35619235038757324
39,134,39,134,sentence boundary recognition,long short-term memory networks,0,test,random_non_prerequisite,0.33957746624946594
20,187,20,187,capsule networks,citation networks,0,test,random_non_prerequisite,0.29102420806884766
74,152,74,152,convex optimization,conditional probability,0,test,random_non_prerequisite,0.39331871271133423
146,102,146,102,gated recurrent units,crowdsourcing,0,test,random_non_prerequisite,0.2047966867685318
43,40,43,40,latent semantic indexing,optical character recognition,0,test,random_non_prerequisite,0.34101560711860657
134,26,134,26,long short-term memory networks,logistic regression,0,test,random_non_prerequisite,0.29789283871650696
148,25,148,25,statistical machine translation,word embedding,0,test,random_non_prerequisite,0.4750498831272125
86,172,86,172,perceptrons algorithm,human-robot interaction,0,test,random_non_prerequisite,0.2786444425582886
118,136,118,136,search engine indexing,natural language interfaces,0,test,random_non_prerequisite,0.41393014788627625
119,29,119,29,tokenization,sentiment analysis,0,test,random_non_prerequisite,0.3837563991546631
80,179,80,179,boltzmann machine,query expansion,0,test,random_non_prerequisite,0.21905595064163208
50,53,50,53,part of speech tagging,supertagging,0,test,random_non_prerequisite,0.6481998562812805
181,34,181,34,collaborative filtering,relation extraction,0,test,random_non_prerequisite,0.3229760527610779
5,57,5,57,bleu,discourse model,0,test,random_non_prerequisite,0.5101887583732605
182,122,182,122,character level language models,beam search,0,test,random_non_prerequisite,0.3375946879386902
